city|location|price|bedrooms|baths|size
Islamabad|Diplomatic Enclave, Islamabad|22500000|0|1|450
Islamabad|Karakoram Diplomatic Enclave, Islamabad|80000000|2|3|2002
Islamabad|H-13, Islamabad|13200000|2|3|1125
Islamabad|G-10, Islamabad|100000000|6|6|2250
Islamabad|E-11, Islamabad|11000000|2|2|765
Islamabad|Elysium Mall, Blue Area|48000000|0|1|742
Islamabad|E-11/1, E-11|29900000|3|3|1395
Islamabad|Bahria Enclave, Bahria Town|41000000|4|5|2250
Islamabad|DHA Defence Phase 2, DHA Defence|120000000|5|6|4500
Islamabad|F-6/3, F-6|467000000|6|6|8550
Islamabad|F-11 Markaz, F-11|24500000|2|2|1755
Islamabad|F-11 Markaz, F-11|26500000|2|2|1755
Islamabad|F-11 Markaz, F-11|26500000|2|2|1755
Islamabad|G-14/4, G-14|42500000|4|5|1125
Islamabad|DHA Defence Phase 2, DHA Defence|118000000|0|0|4500
Islamabad|DHA Defence Phase 2, DHA Defence|119900000|6|6|4500
Islamabad|G-16/4, G-16|85000000|7|6|4500
Islamabad|G-15/4, G-15|37500000|5|6|1575
Islamabad|G-15 Markaz, G-15|8500000|2|2|878
Islamabad|G-15/1, G-15|74000000|7|6|5400
Islamabad|G-15 Markaz, G-15|2800000|1|1|315
Islamabad|G-13/2, G-13|165000000|6|6|4500
Islamabad|Diplomatic Enclave, Islamabad|75000000|2|2|2002
Islamabad|Park View - Block H, Park View City|45000000|5|6|2250
Islamabad|DHA Phase 2 - Sector B, DHA Defence Phase 2|145000000|5|6|4500
Islamabad|Executive Heights, F-11|32500000|2|2|1305
Islamabad|DHA Phase 2 - Sector B, DHA Defence Phase 2|120000000|5|6|4500
Islamabad|Park View - Block H, Park View City|26000000|3|4|1125
Islamabad|F-11, Islamabad|43000000|3|3|3195
Islamabad|Bahria Enclave - Sector H, Bahria Enclave|22900000|4|5|1125
Islamabad|Bahria Enclave - Sector I, Bahria Enclave|22600000|3|4|1125
Islamabad|Soan Garden - Block F, Soan Garden|52500000|7|6|4500
Islamabad|Ghauri Town Phase 7 - Abu Bakar Block, Ghauri Town Phase 7|6700000|2|3|1125
Islamabad|I-11/2, I-11|42000000|5|6|1508
Islamabad|Faisal Town - F-18, Islamabad|33000000|4|5|1800
Islamabad|Bahria Enclave - Sector A, Bahria Enclave|130000|3|4|225
Islamabad|B-17, Islamabad|6800000|2|2|922
Islamabad|F-11 Markaz, F-11|18500000|1|1|1260
Islamabad|F-11 Markaz, F-11|26500000|2|2|1755
Islamabad|DHA Phase 1 - Sector B, DHA Defence Phase 1|107000000|6|7|4500
Islamabad|DHA Phase 1 - Sector C, DHA Defence Phase 1|79000000|10|7|4500
Islamabad|DHA Phase 1 - Sector B, DHA Defence Phase 1|105000000|6|7|4500
Islamabad|DHA Defence Phase 2, DHA Defence|86500000|6|7|4500
Islamabad|DHA Phase 1 - Sector F, DHA Defence Phase 1|89000000|5|6|4500
Islamabad|G-13, Islamabad|49500000|5|6|1800
Islamabad|Bahria Enclave - Sector C1, Bahria Enclave|40000000|5|6|2250
Islamabad|E-11/2, E-11|11300000|2|2|900
Islamabad|DHA Phase 2 - Sector B, DHA Defence Phase 2|86000000|6|5|4500
Islamabad|G-6/1, G-6|64000000|4|6|1800
Islamabad|DHA Defence Phase 2, DHA Defence|116000000|6|6|4500
Islamabad|I-16, Islamabad|11000000|3|3|1485
Islamabad|Faisal Town Phase 1, Faisal Town - F-18|32500000|4|5|1800
Islamabad|Zaraj Housing Scheme, Islamabad|68000000|6|7|3150
Islamabad|Bahria Enclave - Sector G, Bahria Enclave|37500000|5|5|1800
Islamabad|Bahria Enclave - Sector C1, Bahria Enclave|45000000|5|5|2250
Islamabad|DHA Defence Phase 2, DHA Defence|144500000|6|6|4500
Islamabad|Bahria Enclave - Sector C1, Bahria Enclave|52500000|5|6|2250
Islamabad|Bahria Enclave - Sector B1, Bahria Enclave|39500000|5|5|1800
Islamabad|DHA Defence Phase 2, DHA Defence|125000000|5|6|4500
Islamabad|D-12/2, D-12|135000000|6|6|3195
Islamabad|F-11 Markaz, F-11|22000000|2|2|1710
Islamabad|Gulberg Greens, Gulberg|445000000|7|6|22500
Islamabad|Al-Safa Heights, F-11 Markaz|25500000|2|2|1755
Islamabad|I-14, Islamabad|26000000|5|6|1125
Islamabad|E-11/1, E-11|29500000|2|2|2070
Islamabad|E-11/1, E-11|30000000|2|2|1755
Islamabad|E-11/1, E-11|29000000|3|3|1755
Islamabad|E-11/4, E-11|15000000|4|4|2295
Islamabad|F-7, Islamabad|420000000|6|7|5850
Islamabad|F-17, Islamabad|43500000|9|6|2250
Islamabad|Smama Star Mall & Residency, Gulberg Greens|9000000|1|1|540
Islamabad|Ghauri Town, Islamabad|5200000|2|2|675
Islamabad|I-8/3, I-8|275000000|0|0|5400
Islamabad|I-8/3, I-8|129000000|6|6|2790
Islamabad|Mumtaz City, Islamabad|25000000|5|5|1125
Islamabad|Top City 1, Islamabad|47500000|6|7|2250
Islamabad|I-12/1, I-12|5500000|2|2|720
Islamabad|F-6, Islamabad|650000000|5|6|9000
Islamabad|MPCHS - Block E, MPCHS - Multi Gardens|33000000|5|5|1800
Islamabad|Top City 1 - Block D, Top City 1|43500000|4|6|2250
Islamabad|PECHS - Block M, PECHS|17000000|4|7|1800
Islamabad|Soan Garden - Block H, Soan Garden|6500000|3|3|810
Islamabad|F-6, Islamabad|630000000|6|6|9000
Islamabad|F-6, Islamabad|240000000|4|5|4950
Islamabad|The Centaurus, F-8|60000000|1|2|1012
Islamabad|B-17, Islamabad|22000000|3|4|1125
Islamabad|Bani Gala, Islamabad|33000000|5|6|2250
Islamabad|G-13/4, G-13|33000000|4|3|900
Islamabad|G-13, Islamabad|37000000|4|4|900
Islamabad|F-11 Markaz, F-11|63000000|3|3|2272
Islamabad|The Centaurus, F-8|90000000|2|3|2025
Islamabad|G-6/2, G-6|100000000|6|6|2385
Islamabad|E-11/2, E-11|13000000|3|3|1192
Islamabad|D-12/1, D-12|40000000|4|4|900
Islamabad|E-11/2, E-11|122500000|7|6|4500
Islamabad|E-11/3, E-11|140000000|8|0|4500
Islamabad|Capital Residencia, Margalla Hills-2|23000000|3|4|1890
Islamabad|Bahria Enclave - Sector B1, Bahria Enclave|26000000|5|6|1238
Islamabad|I-16/3, I-16|4900000|2|2|922
Islamabad|I-16/3, I-16|5500000|2|2|922
Islamabad|F-10/3, F-10|210000000|6|6|5850
Islamabad|F-8, Islamabad|260000000|6|6|5850
Islamabad|Chak Shahzad, Islamabad|420000000|4|4|108000
Islamabad|Bahria Enclave - Sector C1, Bahria Enclave|6500000|1|1|540
Islamabad|Bahria Enclave - Sector H, Bahria Enclave|25000000|4|4|1125
Islamabad|Burma Town, Islamabad|8500000|6|6|675
Islamabad|Jinnah Gardens Phase 1, Jinnah Gardens|33000000|4|5|1575
Islamabad|DHA Defence Phase 2, DHA Defence|105000000|5|6|4500
Islamabad|F-6, Islamabad|1350000000|7|0|21600
Islamabad|E-11, Islamabad|159000000|7|7|4500
Islamabad|G-13, Islamabad|32800000|8|3|990
Islamabad|G-13, Islamabad|87500000|8|0|2250
Islamabad|B-17, Islamabad|21500000|5|5|1125
Islamabad|I-14, Islamabad|33000000|4|7|1350
Islamabad|E-11/2, E-11|122500000|7|6|4500
Islamabad|Warda Hamna Residencia 3, G-11/3|35000000|2|2|1598
Islamabad|F-11, Islamabad|45000000|3|3|2790
Islamabad|Executive Heights, F-11|28000000|2|2|1282
Islamabad|The Arch, G-11/3|42500000|3|3|2160
Islamabad|G-11, Islamabad|38500000|2|2|1530
Islamabad|G-13/4, G-13|118000000|8|7|3150
Islamabad|E-11, Islamabad|31000000|2|2|1710
Islamabad|D-12, Islamabad|160000000|9|7|3150
Islamabad|Swiss Garden, MPCHS - Block A|4000000|1|1|112500
Islamabad|Green Heights, MPCHS - Block A|6800000|2|2|922
Islamabad|Diplomatic Enclave, Islamabad|55000000|3|3|1598
Islamabad|DHA Defence Phase 2, DHA Defence|119500000|6|6|4500
Islamabad|DHA Defence Phase 2, DHA Defence|52500000|5|7|2250
Islamabad|I-14, Islamabad|29800000|5|6|1350
Islamabad|G-13, Islamabad|40000000|4|4|900
Islamabad|E-11, Islamabad|12000000|3|3|1102
Islamabad|G-13, Islamabad|100000000|7|7|3150
Islamabad|Bahria Enclave - Sector H, Bahria Enclave|19500000|3|4|2452
Islamabad|F-6, Islamabad|550000000|6|7|7650
Islamabad|B-17, Islamabad|76000000|6|6|4500
Islamabad|G-11, Islamabad|155000000|8|7|4500
Islamabad|G-13, Islamabad|83000000|7|6|2250
Islamabad|Soan Garden, Islamabad|37000000|7|6|2250
Islamabad|Bani Gala, Islamabad|50000000|5|6|4500
Islamabad|DHA Defence Phase 2, DHA Defence|94000000|5|5|4500
Islamabad|DHA Phase 2 - Sector G, DHA Defence Phase 2|135000000|6|0|4500
Islamabad|Gulberg Heights, Gulberg Greens|6000000|0|1|540
Islamabad|Gulberg Residencia, Gulberg|71200000|6|6|2250
Islamabad|Gulberg Residencia, Gulberg|37000000|4|6|1575
Islamabad|The Centaurus, F-8|150000000|3|4|2700
Islamabad|Bahria Enclave, Bahria Town|78000000|6|6|2250
Islamabad|Bahria Enclave, Bahria Town|120000000|5|6|4500
Islamabad|F-7/3, F-7|390000000|6|6|5400
Islamabad|I-8/4, I-8|229500000|6|6|5400
Islamabad|I-8/3, I-8|240000000|6|6|5400
Islamabad|DHA Phase 2 - Sector B, DHA Defence Phase 2|128000000|5|6|4500
Islamabad|F-7, Islamabad|260000000|5|5|5850
Islamabad|E-11, Islamabad|185000000|7|7|4500
Islamabad|H-13, Islamabad|12000000|5|5|675
Islamabad|H-13, Islamabad|11800000|3|3|1125
Islamabad|Mumtaz City - Chanab Block, Mumtaz City|16000000|4|5|810
Islamabad|H-13, Islamabad|13000000|2|2|1125
Islamabad|F-6, Islamabad|230000000|5|6|4005
Islamabad|F-6, Islamabad|225000000|4|5|4500
Islamabad|Bani Gala, Islamabad|115000000|3|3|7200
Islamabad|Bani Gala, Islamabad|18500000|4|5|1125
Islamabad|Bani Gala, Islamabad|13500000|2|3|1125
Islamabad|Bani Gala, Islamabad|13500000|2|3|1125
Islamabad|Bhara kahu, Islamabad|15000000|6|5|1125
Islamabad|Bahria Enclave, Bahria Town|26000000|4|5|1125
Islamabad|Islamabad - Murree Expressway, Islamabad|14000000|0|2|472
Islamabad|Bahria Enclave, Bahria Town|14000000|2|3|1575
Islamabad|Bahria Enclave, Bahria Town|14500000|3|4|1688
Islamabad|Bahria Enclave, Bahria Town|41000000|5|6|2250
Islamabad|DHA Defence Phase 2, DHA Defence|128000000|6|6|4500
Islamabad|DHA Defence Phase 2, DHA Defence|115000000|6|6|6750
Islamabad|DHA Defence Phase 2, DHA Defence|105000000|6|6|4500
Islamabad|I-8, Islamabad|220000000|6|6|4500
Islamabad|DHA Defence Phase 2, DHA Defence|102500000|6|6|4500
Islamabad|DHA Defence Phase 2, DHA Defence|75000000|7|6|4500
Islamabad|DHA Phase 2 - Sector B, DHA Defence Phase 2|129000000|5|6|4500
Islamabad|I-16/3, I-16|9200000|3|3|1485
Islamabad|J7 Emporium, B-17|10900000|1|1|698
Islamabad|G-8, Islamabad|50000000|4|4|1350
Islamabad|F-17, Islamabad|5800000|3|3|1215
Islamabad|Islamabad Expressway, Islamabad|265000000|0|0|396000
Islamabad|DHA Phase 2 - Sector H, DHA Defence Phase 2|95000000|7|7|4500
Islamabad|Whispering Pines, Pir Sohawa|8500000|2|1|1260
Islamabad|DHA Defence Phase 2, DHA Defence|138000000|8|6|4500
Islamabad|Bani Gala, Islamabad|15500000|6|6|1350
Islamabad|Bhara kahu, Islamabad|9300000|6|6|900
Islamabad|Top City 1 - Block A, Top City 1|41000000|5|6|2250
Islamabad|The Arch, G-11/3|31000000|2|2|1710
Islamabad|The Arch, G-11/3|42500000|3|3|2160
Islamabad|DHA Defence Phase 2, DHA Defence|124900000|6|6|4500
Islamabad|Ghauri Town Phase 5B, Ghauri Town|15000000|0|0|1350
Islamabad|DHA Defence Phase 2, DHA Defence|115000000|6|7|4500
Islamabad|DHA Defence Phase 2, DHA Defence|116000000|6|7|4500
Islamabad|DHA Defence Phase 2, DHA Defence|105000000|6|7|4500
Islamabad|Bahria Enclave, Bahria Town|26000000|4|4|1125
Islamabad|E-11, Islamabad|120000000|5|5|3600
Islamabad|E-11, Islamabad|75000000|5|5|1800
Islamabad|I-8/2, I-8|125000000|6|6|3195
Islamabad|I-8, Islamabad|95000000|5|6|2250
Islamabad|Mumtaz City, Islamabad|60000000|5|5|4500
Islamabad|MPCHS - Block B, MPCHS - Multi Gardens|52000000|6|5|2250
Islamabad|I-8/2, I-8|85000000|3|3|2250
Islamabad|Jinnah Gardens Phase 1, Jinnah Gardens|29500000|5|5|1575
Islamabad|G-14/4, G-14|37000000|4|5|900
Islamabad|Ministry of Interior Employees Cooperative Housing Society - MIECHS, G-16|40000000|4|5|1800
Islamabad|Zarkon Heights, G-15|9500000|1|1|630
Islamabad|Zarkon Heights, G-15|10500000|1|1|630
Islamabad|I-12/1, I-12|7000000|2|2|878
Islamabad|I-12, Islamabad|6500000|2|2|878
Islamabad|Bahria Enclave - Sector A, Bahria Enclave|57000000|5|6|2250
Islamabad|G-11/3, G-11|19500000|1|1|945
Islamabad|F-11, Islamabad|11000000|1|1|742
Islamabad|Bani Gala, Islamabad|44000000|5|6|2250
Islamabad|G-11/4, G-11|15000000|2|1|698
Islamabad|CBR Town Phase 1, CBR Town|8650000|2|2|652
Islamabad|F-7, Islamabad|800000000|6|6|9000
Islamabad|G-11, Islamabad|45000000|4|3|1125
Islamabad|Top City 1, Islamabad|36500000|5|7|2250
Islamabad|D-12, Islamabad|57000000|4|4|1125
Islamabad|DHA Defence Phase 2, DHA Defence|145000000|5|6|4500
Islamabad|DHA Defence Phase 2, DHA Defence|120000000|6|7|4500
Islamabad|DHA Defence Phase 2, DHA Defence|115000000|5|7|4500
Islamabad|I-8, Islamabad|200000000|7|7|4500
Islamabad|I-8, Islamabad|200000000|10|6|4500
Islamabad|Soan Garden - Block C, Soan Garden|29000000|3|3|1350
Islamabad|F-11/3, F-11|105000000|4|3|2250
Islamabad|F-7/3, F-7|550000000|7|4|11250
Islamabad|Zarkon Heights, G-15|10500000|1|1|630
Islamabad|I-9/4, I-9|57500000|8|6|1800
Islamabad|Bani Gala, Islamabad|35000000|6|6|2700
Islamabad|Gulberg Icon 2, Gulberg Greens|11000000|2|2|788
Islamabad|MPCHS - Block B, MPCHS - Multi Gardens|90000000|6|7|4500
Islamabad|DHA Defence Phase 2, DHA Defence|107500000|5|6|4500
Islamabad|DHA Defence Phase 2, DHA Defence|105000000|6|6|4500
Islamabad|G-11/4, G-11|25000000|2|2|900
Islamabad|G-11/2, G-11|43500000|4|5|900
Islamabad|Telegardens (T&T ECHS), F-17|26500000|5|6|1800
Islamabad|B-17, Islamabad|25500000|4|5|1125
Islamabad|B-17, Islamabad|16000000|3|3|1800
Islamabad|D-12, Islamabad|57500000|3|3|1125
Islamabad|Top City 1, Islamabad|53500000|8|7|4500
Islamabad|DHA Defence Phase 2, DHA Defence|130000000|6|6|4500
Islamabad|DHA Defence Phase 2, DHA Defence|95000000|6|6|4500
Islamabad|DHA Defence Phase 2, DHA Defence|90000000|6|6|4500
Islamabad|DHA Defence Phase 2, DHA Defence|115000000|6|6|4500
Islamabad|DHA Defence Phase 2, DHA Defence|115000000|6|6|4500
Islamabad|F-7, Islamabad|700000000|10|6|17100
Islamabad|F-7/2, F-7|530000000|5|6|9000
Islamabad|Telegardens (T&T ECHS), F-17|5067000|1|2|562
Islamabad|Park View - Block H, Park View City|28000000|4|4|1125
Islamabad|I-11, Islamabad|23500000|5|5|900
Islamabad|F-17, Islamabad|6705000|1|0|742
Islamabad|D-17, Islamabad|45000000|5|7|2092
Islamabad|Gulberg Residencia - Block C, Gulberg Residencia|95000000|6|0|4500
Islamabad|Al-Ghurair Giga - Block 14, Al-Ghurair Giga|12000000|2|2|1148
Islamabad|J7 Emporium, B-17|9900000|1|1|698
Islamabad|MPCHS - Block E, MPCHS - Multi Gardens|19000000|7|6|1800
Islamabad|DHA Defence Phase 2, DHA Defence|139000000|5|6|4500
Islamabad|Gulberg Residencia - Block I, Gulberg Residencia|70000000|4|5|2250
Islamabad|The Centaurus, F-8|89000000|2|4|2025
Islamabad|MPCHS - Block C, MPCHS - Multi Gardens|49500000|6|6|3150
Islamabad|MPCHS - Block F, MPCHS - Multi Gardens|21000000|4|5|1125
Islamabad|MPCHS - Block E, MPCHS - Multi Gardens|30000000|4|6|1800
Islamabad|MPCHS - Block E, MPCHS - Multi Gardens|25000000|4|5|1800
Islamabad|E-11, Islamabad|85000000|5|5|2250
Islamabad|E-11, Islamabad|55000000|5|5|1350
Islamabad|D-12, Islamabad|85000000|5|5|1800
Islamabad|F-10, Islamabad|22000000|2|2|1350
Islamabad|Rawat, Islamabad|9500000|3|3|1125
Islamabad|E-11, Islamabad|8500000|1|1|698
Islamabad|E-11/4, E-11|27500000|4|4|2408
Islamabad|D-12, Islamabad|160000000|6|6|3150
Islamabad|G-10/3, G-10|75000000|5|5|2025
Islamabad|Eighteen, Kashmir Highway|54000000|4|5|2250
Islamabad|Park View - Block H, Park View City|41000000|4|5|1800
Islamabad|Park View - Block H, Park View City|29800000|4|4|1125
Islamabad|Bahria Enclave - Sector N, Bahria Enclave|22000000|3|3|1125
Islamabad|Bilal Town, Lehtarar Road|11500000|5|4|675
Islamabad|Gulberg Residencia - Block F, Gulberg Residencia|43500000|6|6|1575
Islamabad|G-11/3, G-11|41500000|2|2|1710
Islamabad|Grand Orchard, DHA Defence Phase 1|28000000|2|2|1418
Islamabad|G-13, Islamabad|92500000|8|0|2250
Islamabad|DHA Defence Phase 2, DHA Defence|125000000|6|6|4500
Islamabad|DHA Defence Phase 2, DHA Defence|116000000|6|7|4500
Islamabad|MPCHS - Block F, MPCHS - Multi Gardens|18500000|4|5|1125
Islamabad|MPCHS - Block F, MPCHS - Multi Gardens|17500000|4|5|1125
Islamabad|The Centaurus, F-8|196400000|2|4|3015
Islamabad|MPCHS - Block B, MPCHS - Multi Gardens|45000000|5|5|2250
Islamabad|MPCHS - Block E, MPCHS - Multi Gardens|29500000|4|6|1800
Islamabad|D-12, Islamabad|105000000|6|6|2250
Islamabad|D-12, Islamabad|37000000|4|4|990
Islamabad|I-10/2, I-10|43500000|3|3|1350
Islamabad|D-12, Islamabad|41500000|4|4|990
Islamabad|D-12, Islamabad|230000000|6|6|4500
Islamabad|Korang Town, Islamabad|28500000|4|5|1350
Islamabad|DHA Defence Phase 2, DHA Defence|144800000|6|6|4500
Islamabad|DHA Defence Phase 2, DHA Defence|128800000|5|6|4500
Islamabad|Faisal Town - F-18, Islamabad|45000000|6|6|2250
Islamabad|E-11, Islamabad|190000000|7|6|4500
Islamabad|Bahria Enclave - Sector H, Bahria Enclave|22000000|3|3|1125
Islamabad|DHA Defence Phase 5, DHA Defence|86000000|5|6|4500
Islamabad|E-11/4, E-11|16000000|3|3|1305
Islamabad|G-11, Islamabad|45000000|4|3|1260
Islamabad|G-11, Islamabad|65000000|6|4|1800
Islamabad|Ahad Residences, E-11|21000000|3|3|2002
Islamabad|Bani Gala, Islamabad|48500000|6|6|2700
Islamabad|Bahria Enclave - Sector H, Bahria Enclave|26000000|3|4|1125
Islamabad|Maheen Arcade, Bahria Enclave|19500000|2|2|1238
Islamabad|Bahria Enclave - Sector F, Bahria Enclave|32300000|3|3|1957
Islamabad|MPCHS - Block C, MPCHS - Multi Gardens|49500000|0|0|3150
Islamabad|Bahria Enclave - Sector N, Bahria Enclave|28000000|3|3|1125
Islamabad|Bahria Enclave - Sector N, Bahria Enclave|22500000|3|4|1125
Islamabad|Bahria Enclave - Sector B2, Bahria Enclave|115000000|5|5|4500
Islamabad|Bahria Enclave - Sector N, Bahria Enclave|22000000|3|3|1125
Islamabad|DHA Defence Phase 2, DHA Defence|114900000|6|6|4500
Islamabad|DHA Defence Phase 2, DHA Defence|124900000|6|6|4500
Islamabad|DHA Defence Phase 2, DHA Defence|129500000|6|6|4500
Islamabad|DHA Defence Phase 2, DHA Defence|77900000|5|6|2700
Islamabad|DHA Phase 2 - Sector D, DHA Defence Phase 2|117000000|7|7|4500
Islamabad|B-17, Islamabad|21000000|4|4|1125
Islamabad|B-17, Islamabad|7500000|2|2|742
Islamabad|B-17, Islamabad|4800000|1|1|450
Islamabad|MPCHS - Block B, MPCHS - Multi Gardens|68000000|8|6|4500
Islamabad|G-11/3, G-11|39900000|2|2|1665
Islamabad|Faisal Margalla City, B-17|28000000|4|6|1125
Islamabad|Zarkon Heights, G-15|23500000|3|3|1912
Islamabad|B-17, Islamabad|21500000|5|5|1125
Islamabad|G-11/3, G-11|33000000|2|2|1305
Islamabad|Bani Gala, Islamabad|35000000|5|6|2700
Islamabad|Bani Gala, Islamabad|50000000|7|6|4050
Islamabad|Jinnah Gardens Phase 1, Jinnah Gardens|35000000|5|5|1575
Islamabad|Jinnah Gardens Phase 1, Jinnah Gardens|39500000|4|4|2700
Islamabad|Bahria Enclave - Sector F, Bahria Enclave|16200000|1|1|990
Islamabad|Bahria Enclave, Bahria Town|21100000|2|2|1282
Islamabad|E-14, Islamabad|8000000|4|4|900
Islamabad|Bani Gala, Islamabad|10000000|2|3|1125
Islamabad|Bani Gala, Islamabad|26000000|4|6|1575
Islamabad|Naval Farms Housing Scheme, Islamabad|250000000|5|5|45000
Islamabad|Bahria Enclave - Sector B2, Bahria Enclave|100000000|5|6|4500
Islamabad|I-8/4, I-8|200000000|6|6|5400
Islamabad|Faisal Town Phase 1, Faisal Town - F-18|40000000|5|5|1575
Islamabad|D-12, Islamabad|39000000|4|4|990
Islamabad|F-11, Islamabad|165000000|6|7|3600
Islamabad|Gulberg Residencia - Block O, Gulberg Residencia|65000000|5|6|2250
Islamabad|DHA Defence Phase 2, DHA Defence|125000000|5|6|4500
Islamabad|Bahria Enclave - Sector N, Bahria Enclave|22500000|3|5|1125
Islamabad|DHA Defence Phase 2, DHA Defence|169000000|5|5|4500
Islamabad|Jinnah Gardens Phase 1, Jinnah Gardens|22500000|2|3|1575
Islamabad|G-11/1, G-11|52500000|5|5|1125
Islamabad|F-15/1, F-15|46000000|6|6|2452
Islamabad|Dawood Plaza, H-13|13400000|2|2|1125
Islamabad|DHA Phase 2 - Sector A, DHA Defence Phase 2|139000000|6|7|4500
Islamabad|DHA Phase 2 - Sector G, DHA Defence Phase 2|145000000|6|7|4500
Islamabad|Jinnah Gardens Phase 1, Jinnah Gardens|32000000|5|5|1575
Islamabad|G-13, Islamabad|105000000|9|6|3150
Islamabad|Soan Garden - Block H, Soan Garden|10000000|3|3|1215
Islamabad|Askari Tower 3, DHA Defence Phase 5|30000000|3|3|2002
Islamabad|Bahria Enclave, Bahria Town|37900000|3|3|2048
Islamabad|DHA Defence Phase 2, DHA Defence|170000000|6|6|6750
Islamabad|G-11, Islamabad|15700000|1|1|360
Islamabad|Luxus Mall and Residency, Gulberg Greens - Block B|11500000|1|1|765
Islamabad|Diplomatic Enclave, Islamabad|15700000|1|1|360
Islamabad|Bahria Enclave, Bahria Town|47500000|5|6|2250
Islamabad|Bahria Enclave, Bahria Town|50000000|5|6|2250
Islamabad|DHA Defence Phase 2, DHA Defence|97500000|6|6|4500
Islamabad|DHA Defence Phase 2, DHA Defence|110000000|5|6|4500
Islamabad|DHA Defence Phase 2, DHA Defence|160000000|7|6|4500
Islamabad|DHA Defence Phase 2, DHA Defence|113500000|7|6|4500
Islamabad|DHA Defence Phase 2, DHA Defence|127500000|5|5|4500
Islamabad|G-11/4, G-11|12500000|2|1|698
Islamabad|G-13, Islamabad|37500000|4|5|900
Islamabad|Ghauri Town Phase 4A, Ghauri Town|14000000|4|5|900
Islamabad|G-13, Islamabad|135000000|6|6|4500
Islamabad|D-12/4, D-12|170000000|9|6|4500
Islamabad|I-8/2, I-8|145000000|6|0|3195
Islamabad|Faisal Margalla City, B-17|9243000|2|2|788
Islamabad|Gulberg Residencia, Gulberg|65000000|5|5|2700
Islamabad|D-12, Islamabad|158000000|6|6|3150
Islamabad|Rahman Enclave, Lehtarar Road|63000000|6|7|2250
Islamabad|DHA Defence Phase 2, DHA Defence|128000000|5|6|4500
Islamabad|Bahria Enclave - Sector C2, Bahria Enclave|47500000|5|5|2025
Islamabad|Zarkon Heights, G-15|11000000|1|1|630
Islamabad|DHA Defence Phase 2, DHA Defence|115000000|6|6|4500
Islamabad|DHA Defence Phase 2, DHA Defence|112500000|6|6|4500
Islamabad|Bahria Enclave, Bahria Town|51500000|5|6|2250
Islamabad|Bahria Enclave, Bahria Town|60000000|7|7|2250
Islamabad|Bahria Enclave, Bahria Town|54000000|5|6|2250
Islamabad|Bahria Enclave, Bahria Town|35000000|7|7|2700
Islamabad|Bahria Enclave, Bahria Town|42000000|4|5|2475
Islamabad|Ghauri Town Phase 4A, Ghauri Town|6500000|2|2|855
Islamabad|G-14/4, G-14|44000000|4|5|1125
Islamabad|G-13, Islamabad|58000000|7|6|1575
Islamabad|G-13, Islamabad|60000000|5|6|1575
Islamabad|MPCHS - Multi Gardens, B-17|5500000|1|1|450
Islamabad|MPCHS - Multi Gardens, B-17|7200000|2|2|945
Islamabad|MPCHS - Block F, MPCHS - Multi Gardens|18500000|3|4|1125
Islamabad|MPCHS - Multi Gardens, B-17|61500000|7|0|2250
Islamabad|F-11, Islamabad|350000000|9|0|5850
Islamabad|Naval Anchorage, Islamabad|80000000|5|6|4500
Islamabad|Naval Anchorage - Block F, Naval Anchorage|87500000|6|6|4500
Islamabad|F-7/2, F-7|700000000|8|6|10800
